id,options,times,pointX,pointY,username,fs,Vx,VxIF,VxIE,Vy,VyIF,VyIE,V,VIF,VIE,A,AIF,AIE,J,JIF,JIE,S,SIF,SIE,D,DIF,DIE,Direction,Direction change rate,DVIF,DVIE,cd,cur,currate,currateIF,currateIE
114954,slide,1575018933717 ,501,664,94,17 ,-0.235294118,,,0,,,0.235294118,,,-0.002811419,,,0.000578768,,,-7.06828E-05,,,6.21817E-06,,,0.00 ,0,,,0,0,-0.221763382,,
114955,slide,1575018933734 ,497,664,94,16 ,-0.1875,,,0,,,0.1875,,,0.007027645,,,-0.000622839,,,3.5026E-05,,,-1.02069E-06,,,0.00 ,-0.70687078,,,0,-3.769977491,0.374252359,,
114956,slide,1575018933750 ,494,664,94,17 ,-0.294117647,,,0.058823529,,,0.299942324,,,-0.002937784,,,-6.24233E-05,,,1.86949E-05,,,-2.45767E-06,,,-11.31 ,0.665290146,,,0.046153846,2.218060245,-0.401576321,,
114957,slide,1575018933767 ,489,665,94,16 ,-0.25,,,0,,,0.25,,,-0.003998979,,,0.000255391,,,-2.30855E-05,,,3.40093E-06,,,0.00 ,-1.152184301,,,0.048780488,-4.608737206,0.652398743,,
114958,slide,1575018933783 ,485,665,94,17 ,-0.176470588,,,0.058823529,,,0.186016333,,,8.72745E-05,,,-0.000113977,,,3.13294E-05,,,-5.07583E-06,,,-18.43 ,1.084408754,,,0.08,5.829642683,-0.342920158,,
114959,slide,1575018933800 ,482,666,94,16 ,-0.1875,,,0,,,0.1875,,,-0.001850329,,,0.000418623,,,-5.49597E-05,,,6.36777E-06,,,0.00 ,0,,,0.081081081,0,0,,
114960,slide,1575018933816 ,479,666,94,19 ,-0.157894737,,,0,,,0.157894737,,,0.004847645,,,-0.000460731,,,4.69246E-05,,,-5.07908E-06,,,0.00 ,0,,,0,0,0,,
114961,slide,1575018933835 ,476,666,94,16 ,-0.25,,,0,,,0.25,,,-0.00390625,,,0.000430836,,,-4.95779E-05,,,8.44103E-06,,,0.00 ,0,,,0,0,0,,
114962,slide,1575018933851 ,472,666,94,16 ,-0.1875,,,0,,,0.1875,,,0.002987132,,,-0.000362409,,,8.54787E-05,,,-1.68166E-05,,,0.00 ,0,,,0,0,0,,
114963,slide,1575018933867 ,469,666,94,17 ,-0.235294118,,,0,,,0.235294118,,,-0.002811419,,,0.00100525,,,-0.000183587,,,2.25476E-05,,,0.00 ,0,,,0,0,0.159413772,,
114964,slide,1575018933884 ,465,666,94,16 ,-0.1875,,,0,,,0.1875,,,0.014277823,,,-0.002115732,,,0.000199722,,,-1.70341E-05,,,0.00 ,0.508131397,,,0,2.710034118,0.156509801,,
114965,slide,1575018933900 ,462,666,94,17 ,-0.411764706,,,-0.058823529,,,0.415945165,,,-0.01957389,,,0.001079817,,,-7.2824E-05,,,5.67592E-06,,,8.13 ,2.168817509,,,0.02970297,5.214190929,-2.178470358,,
114966,slide,1575018933917 ,455,665,94,17 ,-0.058823529,,,-0.058823529,,,0.083189033,,,-0.001217002,,,-0.000158191,,,2.36666E-05,,,-2.28973E-06,,,45.00 ,-2.647058824,,,0.088235294,-31.81980515,7.165870891,,
114967,slide,1575018933934 ,454,664,94,16 ,-0.0625,,,0,,,0.0625,,,-0.00390625,,,0.000244141,,,-1.52588E-05,,,9.53674E-07,,,0.00 ,5.625,,,0.2,90,-5.625,,
114968,slide,1575018933950 ,453,664,94,16 ,0,,,0,,,0,,,0,,,0,,,0,,,0,,,90.00 ,0,,,0,0,0,,
114969,slide,1575018933966 ,453,664,94,210 ,0,,,0,,,0,,,0,,,0,,,0,,,0,,,90.00 ,0,,,0,0,0,,
114970,click_left,1575018934176 ,453,664,94,99 ,0,,,0,,,0,,,0,,,0,,,0,,,2.09029E-09,,,90.00 ,0,,,0,0,0,,
114971,release_left,1575018934275 ,453,664,94,126 ,0,,,0,,,0,,,0,,,0,,,2.06939E-07,,,-2.31175E-08,,,90.00 ,0,,,0,0,0,,
114972,click_left,1575018934401 ,453,664,94,94 ,0,,,0,,,0,,,0,,,2.60743E-05,,,-2.70587E-06,,,3.61481E-07,,,90.00 ,0,,,0,0,0,,
114973,release_left,1575018934495 ,453,664,94,102 ,0,,,0,,,0,,,0.00245098,,,-0.000228278,,,3.12733E-05,,,-3.0575E-06,,,90.00 ,-0.882352941,,,0,0,0,,
114974,slide,1575018934597 ,453,664,94,8 ,0.25,,,0,,,0.25,,,-0.020833333,,,0.002961601,,,-0.000280591,,,5.75501E-05,,,0.00 ,0,,,0,0,0,,
114975,slide,1575018934605 ,455,664,94,12 ,0.083333333,,,0,,,0.083333333,,,0.002859477,,,0.000716872,,,0.000179809,,,-5.11165E-05,,,0.00 ,0,,,0,0,0,,
114976,slide,1575018934617 ,456,664,94,17 ,0.117647059,,,0,,,0.117647059,,,0.011461938,,,0.002874584,,,-0.000433588,,,6.02923E-05,,,0.00 ,0,,,0,0,0,,
114977,slide,1575018934634 ,458,664,94,16 ,0.3125,,,0,,,0.3125,,,0.060329861,,,-0.004496414,,,0.000591382,,,-6.4055E-05,,,0.00 ,0,,,0,0,0.0097183,,
114978,slide,1575018934650 ,463,664,94,18 ,1.277777778,,,0,,,1.277777778,,,-0.011612767,,,0.004965695,,,-0.000433498,,,3.27206E-05,,,0.00 ,0.198685243,,,0,0.155492799,-0.021032134,,
114979,slide,1575018934668 ,486,664,94,15 ,1.066666667,,,0.066666667,,,1.068747969,,,0.077769743,,,-0.002837262,,,0.000155473,,,-1.92168E-05,,,3.58 ,-0.238422292,,,0.015111695,-0.223085609,0.01684308,,
114980,slide,1575018934683 ,502,665,94,17 ,2.235294118,,,0,,,2.235294118,,,0.035210813,,,-0.000505173,,,-0.000132779,,,2.53088E-05,,,0.00 ,0.06607663,,,0.013027083,0.029560598,-0.001787729,,
114981,slide,1575018934700 ,540,665,94,18 ,2.833333333,,,0.055555556,,,2.833877943,,,0.026622868,,,-0.002762422,,,0.000297471,,,-3.25111E-05,,,1.12 ,-0.002354363,,,0.004796768,-0.000830792,0.002740957,,
114982,slide,1575018934718 ,591,666,94,16 ,3.3125,,,0.0625,,,3.31308957,,,-0.023100726,,,0.002592055,,,-0.000287729,,,4.93029E-05,,,1.08 ,0.160706162,,,0.000184843,0.048506434,-0.005114724,,
114983,slide,1575018934734 ,644,667,94,16 ,2.9375,,,0.1875,,,2.94347796,,,0.018372156,,,-0.002011603,,,0.000501117,,,-9.7878E-05,,,3.65 ,-0.098103594,,,0.011182109,-0.033329142,0.002427592,,
114984,slide,1575018934750 ,691,670,94,17 ,3.235294118,,,0.117647059,,,3.237432448,,,-0.013813495,,,0.006006271,,,-0.00106493,,,0.000122267,,,2.08 ,0.017845809,,,0.006807939,0.005512334,-0.000440985,,
114985,slide,1575018934767 ,746,672,94,16 ,3,,,0.125,,,3.002603037,,,0.088293104,,,-0.012097542,,,0.001013615,,,-8.15066E-05,,,2.39 ,-0.005958374,,,0.001317647,-0.001984403,-0.000647593,,
114986,slide,1575018934783 ,794,674,94,17 ,4.411764706,,,0.176470588,,,4.415292707,,,-0.105267574,,,0.004120292,,,-0.000290492,,,3.57638E-05,,,2.29 ,-0.054510736,,,0.000395935,-0.012345894,0.003395725,,
114987,slide,1575018934800 ,869,677,94,16 ,2.625,,,0.0625,,,2.625743942,,,-0.035222613,,,-0.000818066,,,0.000317494,,,-4.67722E-05,,,1.36 ,0.119160024,,,0.00372127,0.045381434,0.001032071,,
114988,slide,1575018934816 ,911,678,94,17 ,2.058823529,,,0.117647059,,,2.062182134,,,-0.048311672,,,0.004261833,,,-0.000430862,,,5.43141E-05,,,3.27 ,0.127637889,,,0.008251937,0.061894576,-0.007418485,,
114989,slide,1575018934833 ,946,680,94,17 ,1.235294118,,,0.117647059,,,1.240883712,,,0.024139497,,,-0.003062824,,,0.000492477,,,-7.03366E-05,,,5.44 ,-0.079689132,,,0.008883249,-0.064219662,-0.004783789,,
114990,slide,1575018934850 ,967,682,94,17 ,1.647058824,,,0.117647059,,,1.651255159,,,-0.027928504,,,0.00530928,,,-0.000703246,,,7.23714E-05,,,4.09 ,-0.240330399,,,0.005792305,-0.145544071,0.012995051,,
114991,slide,1575018934867 ,995,684,94,17 ,1.176470588,,,0,,,1.176470588,,,0.062329258,,,-0.006645901,,,0.000527068,,,-4.39236E-05,,,0.00 ,0.088672692,,,0.017331023,0.075371788,-0.006766319,,
114992,slide,1575018934884 ,1015,684,94,17 ,2.235294118,,,0.058823529,,,2.236067977,,,-0.050651057,,,0.002314256,,,-0.000219633,,,2.59557E-05,,,1.51 ,-0.088672692,,,0.005943536,-0.039655633,-0.013734177,,
114993,slide,1575018934901 ,1053,685,94,16 ,1.375,,,0,,,1.375,,,-0.011308699,,,-0.00141951,,,0.000221613,,,-1.57093E-05,,,0.00 ,-0.375562872,,,0.006109414,-0.273136634,0.019735847,,
114994,slide,1575018934917 ,1075,685,94,16 ,1.1875,,,-0.125,,,1.194060823,,,-0.034020857,,,0.002126304,,,-2.97349E-05,,,-1.83076E-05,,,-6.01 ,0.050911066,,,0.02611276,0.042636911,-0.002664807,,
114995,slide,1575018934933 ,1094,683,94,17 ,0.647058824,,,-0.058823529,,,0.649727119,,,0,,,0.001650546,,,-0.000322656,,,4.31743E-05,,,-5.19 ,0,,,0.00330033,0,0.010729012,,
114996,slide,1575018934950 ,1105,682,94,17 ,0.647058824,,,-0.058823529,,,0.649727119,,,0.028059274,,,-0.003834608,,,0.000411307,,,-4.20538E-05,,,-5.19 ,0.118505811,,,0,0.182393204,-0.02104109,,
114997,slide,1575018934967 ,1116,681,94,16 ,1.125,,,-0.0625,,,1.126734774,,,-0.037129066,,,0.003157609,,,-0.000303608,,,2.86836E-05,,,-3.18 ,-0.197522602,,,0.008284024,-0.175305321,-0.010592269,,
114998,slide,1575018934983 ,1134,680,94,17 ,0.529411765,,,-0.058823529,,,0.532669714,,,0.013392682,,,-0.001700115,,,0.00015533,,,-1.23945E-05,,,-6.34 ,-0.183654733,,,0.012278308,-0.344781632,0.005454004,,
114999,slide,1575018935000 ,1143,679,94,16 ,0.75,,,-0.125,,,0.760345316,,,-0.015509275,,,0.00094049,,,-5.5376E-05,,,5.82529E-06,,,-9.46 ,-0.191655344,,,0.013333333,-0.252063555,0.052386689,,
115000,slide,1575018935016 ,1155,677,94,18 ,0.5,,,-0.111111111,,,0.512196914,,,-0.000461434,,,5.44748E-05,,,3.78286E-05,,,-8.10007E-06,,,-12.53 ,0.300210631,,,0.013129103,0.586123467,-0.069798961,,
115001,slide,1575018935034 ,1164,675,94,16 ,0.5,,,-0.0625,,,0.503891109,,,0.000519113,,,0.00073539,,,-0.000107973,,,8.73541E-06,,,-7.13 ,-0.33773696,,,0.023489933,-0.670257827,0.126824864,,
115002,slide,1575018935050 ,1172,674,94,18 ,0.5,,,-0.111111111,,,0.512196914,,,0.012285357,,,-0.000992172,,,3.17939E-05,,,7.36422E-07,,,-12.53 ,0.696044873,,,0.023489933,1.358939996,-0.101731156,,
115003,slide,1575018935068 ,1181,672,94,15 ,0.733333333,,,0,,,0.733333333,,,-0.005573748,,,-0.000419883,,,4.50494E-05,,,-4.06987E-06,,,0.00 ,-0.346295261,,,0.054455446,-0.47222081,0.019828909,,
115004,slide,1575018935083 ,1192,672,94,17 ,0.647058824,,,-0.058823529,,,0.649727119,,,-0.011871995,,,0.000255858,,,-1.59985E-05,,,1.7916E-06,,,-5.19 ,-0.113563967,,,0.022680412,-0.174787174,0.062266864,,
115005,slide,1575018935100 ,1203,671,94,18 ,0.444444444,,,-0.055555556,,,0.447903208,,,-0.0075224,,,-1.61166E-05,,,1.44587E-05,,,-1.07096E-06,,,-7.13 ,0.395834242,,,0.008219178,0.883749512,-0.049097195,,
115006,slide,1575018935118 ,1211,670,94,16 ,0.3125,,,0,,,0.3125,,,-0.0078125,,,0.000244141,,,-4.81856E-06,,,3.10495E-07,,,0.00 ,0,,,0.029411765,0,0,,
115007,slide,1575018935134 ,1216,670,94,16 ,0.1875,,,0,,,0.1875,,,-0.00390625,,,0.000167044,,,1.49347E-07,,,2.40829E-06,,,0.00 ,0,,,0,0,0,,
115008,slide,1575018935150 ,1219,670,94,16 ,0.125,,,0,,,0.125,,,-0.001233553,,,0.000169433,,,3.86821E-05,,,-9.26162E-06,,,0.00 ,0,,,0,0,0,,
115009,slide,1575018935166 ,1221,670,94,19 ,0.105263158,,,0,,,0.105263158,,,0.001477378,,,0.000788346,,,-0.000109504,,,1.78412E-05,,,0.00 ,0,,,0,0,0.249008479,,
115010,slide,1575018935185 ,1223,670,94,15 ,0.133333333,,,0,,,0.133333333,,,0.016455955,,,-0.001292228,,,0.000229479,,,-3.78372E-05,,,0.00 ,0.630821481,,,0,4.731161104,-0.419117153,,
115011,slide,1575018935200 ,1225,670,94,16 ,0.375,,,0.0625,,,0.380172658,,,-0.002927458,,,0.002149958,,,-0.000338079,,,3.84708E-05,,,9.46 ,-0.591395138,,,0.030769231,-1.555596189,0.215036558,,
115012,slide,1575018935216 ,1231,671,94,18 ,0.333333333,,,0,,,0.333333333,,,0.031471869,,,-0.00325931,,,0.000277454,,,-2.34217E-05,,,0.00 ,0.628329582,,,0.04137931,1.884988746,-0.145796787,,
115013,slide,1575018935234 ,1237,671,94,17 ,0.882352941,,,0.176470588,,,0.899826973,,,-0.027195704,,,0.001734859,,,-0.000144137,,,1.72704E-05,,,11.31 ,-0.665290146,,,0.04,-0.739353415,0.103365464,,
115014,slide,1575018935251 ,1252,674,94,16 ,0.4375,,,0,,,0.4375,,,0.002296903,,,-0.000715475,,,0.00014946,,,-2.05191E-05,,,0.00 ,0.445313522,,,0.042596349,1.017859478,-0.031174032,,
115015,slide,1575018935267 ,1259,674,94,17 ,0.470588235,,,0.058823529,,,0.474250456,,,-0.00915069,,,0.001675881,,,-0.000178846,,,9.74893E-06,,,7.13 ,0.246171537,,,0.030973451,0.519074961,-0.095129162,,
115016,slide,1575018935284 ,1267,675,94,16 ,0.3125,,,0.0625,,,0.31868872,,,0.019339282,,,-0.001364494,,,-1.31138E-05,,,1.42741E-05,,,11.31 ,-0.349958709,,,0.01734104,-1.09812079,0.033118471,,
115017,slide,1575018935300 ,1272,676,94,16 ,0.625,,,0.0625,,,0.628117226,,,-0.002492621,,,-0.001574315,,,0.000215272,,,-2.37526E-05,,,5.71 ,-0.356912071,,,0.021834061,-0.568225255,0.035514078,,
115018,slide,1575018935316 ,1282,677,94,17 ,0.588235294,,,0,,,0.588235294,,,-0.027681661,,,0.001870039,,,-0.00016477,,,1.6155E-05,,,0.00 ,0,,,0.024937656,0,0,,
115019,slide,1575018935333 ,1292,677,94,17 ,0.117647059,,,0,,,0.117647059,,,0.004108997,,,-0.000931044,,,0.000109866,,,-1.12805E-05,,,0.00 ,0,,,0,0,1.764705882,,
115020,slide,1575018935350 ,1294,677,94,16 ,0.1875,,,0,,,0.1875,,,-0.01171875,,,0.00093667,,,-8.19036E-05,,,7.29323E-06,,,0.00 ,5.625,,,0,30,-1.875,,
115021,slide,1575018935366 ,1297,677,94,18 ,0,,,0,,,0,,,0.003267974,,,-0.000373788,,,3.47881E-05,,,-2.8133E-06,,,90.00 ,-5,,,0,0,5,,
115022,slide,1575018935384 ,1297,677,94,17 ,0.058823529,,,0,,,0.058823529,,,-0.003460208,,,0.000252398,,,-1.58513E-05,,,7.84419E-07,,,0.00 ,5.294117647,,,0,90,-5.294117647,,
115023,slide,1575018935401 ,1298,677,94,86 ,0,,,0,,,0,,,0.000830565,,,-1.70735E-05,,,-2.51617E-06,,,6.16786E-07,,,90.00 ,-1.046511628,,,0,0,1.046511628,,
115024,slide,1575018935487 ,1298,677,94,14 ,0.071428571,,,0,,,0.071428571,,,-0.000637755,,,-0.000233464,,,5.05274E-05,,,-6.69028E-06,,,0.00 ,6.428571429,,,0,90,-6.428571429,,
115025,slide,1575018935501 ,1299,677,94,16 ,0,,,-0.0625,,,0.0625,,,-0.00390625,,,0.00047392,,,-4.31364E-05,,,3.78823E-06,,,90.00 ,0,,,0.5,0,0,,
115026,slide,1575018935517 ,1299,676,94,17 ,0,,,0,,,0,,,0.003676471,,,-0.000216263,,,1.74753E-05,,,-1.6222E-06,,,90.00 ,-5.294117647,,,0,0,5.294117647,,
115027,slide,1575018935534 ,1299,676,94,16 ,0.0625,,,0,,,0.0625,,,0,,,8.08165E-05,,,-1.01021E-05,,,6.17734E-07,,,0.00 ,5.625,,,0,90,-14.0625,,
115028,slide,1575018935550 ,1300,676,94,16 ,0,,,-0.0625,,,0.0625,,,0.001293065,,,-8.08165E-05,,,-2.18323E-07,,,6.33569E-07,,,90.00 ,-8.4375,,,0.5,-135,8.4375,,
115029,slide,1575018935566 ,1300,675,94,17 ,0.058823529,,,-0.058823529,,,0.083189033,,,0,,,-8.43097E-05,,,9.91879E-06,,,-8.75187E-07,,,-45.00 ,0,,,0.2,0,1.871753244,,
115030,slide,1575018935583 ,1301,674,94,17 ,0.058823529,,,-0.058823529,,,0.083189033,,,-0.001433265,,,8.43097E-05,,,-4.95939E-06,,,1.26072E-06,,,-45.00 ,2.647058824,,,0,31.81980515,-1.871753244,,
115031,slide,1575018935600 ,1302,673,94,17 ,0.058823529,,,0,,,0.058823529,,,0,,,0,,,1.64728E-05,,,-3.88974E-06,,,0.00 ,0,,,0.2,0,5.294117647,,
115032,slide,1575018935617 ,1303,673,94,17 ,0.058823529,,,0,,,0.058823529,,,0,,,0.000280037,,,-4.96528E-05,,,6.19636E-06,,,0.00 ,5.294117647,,,0,90,-12.15088536,,
115033,slide,1575018935634 ,1304,673,94,17 ,0,,,-0.058823529,,,0.058823529,,,0.004760631,,,-0.00056406,,,5.56854E-05,,,-5.35282E-06,,,90.00 ,-6.856767716,,,0.5,-116.5650512,7.555606072,,
115034,slide,1575018935651 ,1304,672,94,16 ,0.125,,,-0.0625,,,0.139754249,,,-0.004828391,,,0.000382591,,,-3.53126E-05,,,2.58389E-06,,,-26.57 ,1.660315699,,,0.25,11.88025205,-3.555015753,,
115035,slide,1575018935667 ,1306,671,94,16 ,0.0625,,,0,,,0.0625,,,0.001293065,,,-0.00018241,,,6.0296E-06,,,5.69489E-07,,,0.00 ,-2.8125,,,0.1,-45,4.801237822,,
115036,slide,1575018935683 ,1307,671,94,17 ,0.058823529,,,-0.058823529,,,0.083189033,,,-0.001625499,,,-8.59365E-05,,,1.51414E-05,,,-1.45102E-06,,,-45.00 ,2.647058824,,,0.2,31.81980515,3.422364403,,
115037,slide,1575018935700 ,1308,670,94,18 ,0.055555556,,,0,,,0.055555556,,,-0.00308642,,,0.000171468,,,-9.52599E-06,,,5.53222E-07,,,0.00 ,5,,,0.2,90,-5,,
115038,slide,1575018935718 ,1309,670,94,16 ,0,,,0,,,0,,,0,,,0,,,4.32006E-07,,,-5.22726E-08,,,90.00 ,0,,,0,0,0,,
115039,slide,1575018935734 ,1309,670,94,11 ,0,,,0,,,0,,,0,,,6.91209E-06,,,-4.04356E-07,,,9.77665E-08,,,90.00 ,0,,,0,0,0,,
115040,click_left,1575018935745 ,1309,670,94,150 ,0,,,0,,,0,,,7.6033E-05,,,2.46417E-06,,,6.71076E-07,,,-4.00136E-08,,,90.00 ,-0.9,,,0,0,0.212132034,,
115041,release_left,1575018935895 ,1309,670,94,124 ,-0.008064516,,,0.008064516,,,0.011404948,,,0.000445659,,,0.000103126,,,-5.33097E-06,,,8.37781E-07,,,-45.00 ,0.362903226,,,0,31.81980515,-0.619514558,,
115042,slide,1575018936019 ,1308,671,94,15 ,-0.066666667,,,0,,,0.066666667,,,0.013233225,,,-0.000557914,,,9.85539E-05,,,-1.9426E-05,,,0.00 ,-3,,,0.2,-45,3.220558288,,
115043,slide,1575018936034 ,1307,671,94,16 ,-0.1875,,,0.1875,,,0.265165043,,,0.004864508,,,0.000920394,,,-0.000192836,,,2.8262E-05,,,-45.00 ,0.877265217,,,0.12,3.308374313,-0.235995799,,
115044,slide,1575018936050 ,1304,674,94,17 ,-0.294117647,,,0.176470588,,,0.34299717,,,0.019590806,,,-0.002164989,,,0.000259356,,,-2.67707E-05,,,-30.96 ,-0.160371235,,,0.06,-0.467558478,0.02750344,,
115045,slide,1575018936067 ,1299,677,94,16 ,-0.5625,,,0.375,,,0.676040864,,,-0.017214003,,,0.002244069,,,-0.000195745,,,1.98783E-05,,,-33.69 ,0,,,0.010830325,0,0.044025929,,
115046,slide,1575018936083 ,1290,683,94,18 ,-0.333333333,,,0.222222222,,,0.400616808,,,0.018691106,,,-0.000887852,,,0.000122307,,,-1.3551E-05,,,-33.69 ,0.282200437,,,0,0.704414869,-0.039134159,,
115047,slide,1575018936101 ,1284,687,94,17 ,-0.647058824,,,0.352941176,,,0.737056711,,,0.002709767,,,0.001313683,,,-0.000121611,,,1.16248E-05,,,-28.61 ,0,,,0.020565553,0,0.009602433,,
115048,slide,1575018936118 ,1273,693,94,16 ,-0.6875,,,0.375,,,0.783122755,,,0.025042371,,,-0.000753707,,,7.6011E-05,,,-1.79007E-05,,,-28.61 ,0.127838031,,,0,0.163241369,0.007532518,,
115049,slide,1575018936134 ,1262,699,94,17 ,-1.058823529,,,0.529411765,,,1.183800694,,,0.012983066,,,0.00046247,,,-0.0002104,,,3.06272E-05,,,-26.57 ,0.335917243,,,0.008442777,0.283761654,-0.024827483,,
115050,slide,1575018936151 ,1244,708,94,16 ,-1.3125,,,0.5,,,1.404512816,,,0.020845057,,,-0.003114324,,,0.000310263,,,-2.07394E-05,,,-20.85 ,-0.194251933,,,0.024861878,-0.138305561,0.022260145,,
115051,slide,1575018936167 ,1223,716,94,17 ,-1.588235294,,,0.705882353,,,1.73803373,,,-0.028984121,,,0.001849881,,,-2.15671E-05,,,-9.68117E-06,,,-23.96 ,0.378642388,,,0.013313609,0.217856755,-0.00815001,,
115052,slide,1575018936184 ,1196,728,94,16 ,-1.1875,,,0.375,,,1.245303678,,,0.00246385,,,0.00148324,,,-0.000186147,,,9.24139E-06,,,-17.53 ,0.09876078,,,0.02704918,0.079306583,-0.010317996,,
115053,slide,1575018936200 ,1177,734,94,17 ,-1.235294118,,,0.352941176,,,1.284725275,,,0.026195684,,,-0.001495114,,,-3.82849E-05,,,1.8832E-05,,,-15.95 ,-0.110205471,,,0.006880734,-0.085781352,0.011615027,,
115054,slide,1575018936217 ,1156,740,94,17 ,-1.647058824,,,0.529411765,,,1.730051902,,,0.000778753,,,-0.002145957,,,0.000281859,,,-2.44141E-05,,,-17.82 ,0.19320199,,,0.007996954,0.111674101,-0.0128771,,
115055,slide,1575018936234 ,1128,749,94,16 ,-1.6875,,,0.4375,,,1.74329071,,,-0.035702512,,,0.002645652,,,-0.000133181,,,-9.61103E-07,,,-14.53 ,-0.186944581,,,0.014324901,-0.107236607,0.011658949,,
115056,slide,1575018936250 ,1101,756,94,17 ,-1.117647059,,,0.352941176,,,1.17205052,,,0.006627927,,,0.000514756,,,-0.000148559,,,2.60633E-05,,,-17.53 ,0.092951322,,,0.012691466,0.079306583,0.000476912,,
115057,slide,1575018936267 ,1082,762,94,17 ,-1.235294118,,,0.352941176,,,1.284725275,,,0.015378784,,,-0.002010741,,,0.000294518,,,-4.44952E-05,,,-15.95 ,0.112303084,,,0.006880734,0.087414085,-0.013438923,,
115058,slide,1575018936284 ,1061,768,94,16 ,-1.5,,,0.375,,,1.54616461,,,-0.018803808,,,0.002996066,,,-0.000461901,,,5.87161E-05,,,-14.04 ,-0.218082807,,,0.008298755,-0.141047599,0.022590811,,
115059,slide,1575018936300 ,1037,774,94,16 ,-1.1875,,,0.375,,,1.245303678,,,0.029133255,,,-0.004394352,,,0.000477557,,,-4.81901E-05,,,-17.53 ,0.274471629,,,0.015052684,0.220405379,-0.017421955,,
115060,slide,1575018936316 ,1018,780,94,18 ,-1.666666667,,,0.388888889,,,1.711435756,,,-0.04117638,,,0.00324656,,,-0.000293484,,,2.13607E-05,,,-13.13 ,-0.099855271,,,0.018287938,-0.058345907,-0.01235656,,
115061,slide,1575018936334 ,988,787,94,16 ,-0.9375,,,0.25,,,0.970260919,,,0.017261708,,,-0.002036159,,,9.10085E-05,,,4.84729E-06,,,-14.93 ,-0.272414315,,,0.006989748,-0.280763978,0.023258155,,
115062,slide,1575018936350 ,973,791,94,17 ,-1.176470588,,,0.411764706,,,1.246448241,,,-0.015316836,,,-0.000580024,,,0.000168565,,,-2.09372E-05,,,-19.29 ,0.113883623,,,0.018573551,0.091366507,-0.00916759,,
115063,slide,1575018936367 ,953,798,94,17 ,-0.941176471,,,0.294117647,,,0.986062036,,,-0.025177237,,,0.002285583,,,-0.000187367,,,1.90897E-05,,,-17.35 ,-0.063583776,,,0.008333333,-0.064482531,0.00379309,,
115064,slide,1575018936384 ,937,803,94,17 ,-0.529411765,,,0.176470588,,,0.558048999,,,0.013677672,,,-0.000899655,,,0.000137157,,,-2.70177E-05,,,-18.43 ,0,,,0.004354136,0,-0.019461569,,
115065,slide,1575018936401 ,928,806,94,16 ,-0.75,,,0.25,,,0.790569415,,,-0.001616471,,,0.001432018,,,-0.000322144,,,5.02883E-05,,,-18.43 ,-0.261557258,,,0,-0.330846669,0.035965562,,
115066,slide,1575018936417 ,916,810,94,17 ,-0.705882353,,,0.294117647,,,0.764705882,,,0.021295817,,,-0.003722283,,,0.000482469,,,-5.56823E-05,,,-22.62 ,0.187048831,,,0.01826484,0.244602317,-0.002985566,,
115067,slide,1575018936434 ,904,815,94,16 ,-1.0625,,,0.375,,,1.126734774,,,-0.041982994,,,0.004479698,,,-0.00046413,,,4.90561E-05,,,-19.44 ,0.218414933,,,0.013513514,0.19384769,-0.03348838,,
115068,slide,1575018936450 ,887,821,94,16 ,-0.4375,,,0.125,,,0.455006868,,,0.029692175,,,-0.002946389,,,0.000320767,,,-3.37916E-05,,,-15.95 ,-0.155597058,,,0.0125,-0.341966393,0.033942282,,
115069,slide,1575018936466 ,880,823,94,17 ,-0.882352941,,,0.294117647,,,0.930081665,,,-0.017450051,,,0.002185889,,,-0.000219899,,,3.06607E-05,,,-18.43 ,0.187048831,,,0.009380863,0.201110115,-0.028235274,,
115070,slide,1575018936483 ,865,828,94,18 ,-0.611111111,,,0.166666667,,,0.633430792,,,0.019710054,,,-0.001552393,,,0.000301334,,,-5.01917E-05,,,-15.26 ,-0.176657229,,,0.013513514,-0.278889551,0.024241261,,
115071,slide,1575018936501 ,854,831,94,16 ,-0.9375,,,0.3125,,,0.988211769,,,-0.008233016,,,0.003871613,,,-0.000602117,,,7.45175E-05,,,-18.43 ,0.155597058,,,0.013513514,0.157453152,-0.007594828,,
115072,slide,1575018936517 ,839,836,94,17 ,-0.823529412,,,0.235294118,,,0.856483516,,,0.053712796,,,-0.005762257,,,0.000590163,,,-6.16222E-05,,,-15.95 ,0.030778505,,,0.010845987,0.035935899,0.007276753,,
115073,slide,1575018936534 ,825,840,94,17 ,-1.705882353,,,0.470588235,,,1.769601054,,,-0.044245574,,,0.004270508,,,-0.000457414,,,4.27399E-05,,,-15.42 ,0.282500355,,,0.002007025,0.159640703,-0.015335266,,
115074,slide,1575018936551 ,796,848,94,16 ,-1,,,0.1875,,,1.017426287,,,0.028353062,,,-0.003505529,,,0.000269164,,,-7.63659E-06,,,-10.62 ,-0.102819903,,,0.019105312,-0.101058823,0.003725209,,
115075,slide,1575018936567 ,780,851,94,16 ,-1.4375,,,0.3125,,,1.471075287,,,-0.027735407,,,0.000801088,,,0.000146978,,,-3.67663E-05,,,-12.26 ,-0.060984137,,,0.006940063,-0.041455483,0.018675103,,
115076,slide,1575018936583 ,757,856,94,17 ,-1,,,0.235294118,,,1.027308776,,,-0.014918003,,,0.003152739,,,-0.000441283,,,4.72332E-05,,,-13.24 ,0.26437398,,,0.004164188,0.257346171,-0.018340871,,
